id,name,city,country_code,state_province,latitude,longitude,ports,power_kw,power_class,is_fast_dc,readiness_category
270804,Rest Area KM 229B Kanci Pejagan,Cirebon,ID,Jawa Barat,-6.884719,108.707083,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270803,Rest Area KM 228A Kanci Pejagan,Cirebon,ID,Jawa Barat,-6.881331,108.703379,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270802,SPKLU PLN ULP Banjar,Banjar,ID,Jawa Barat,-7.371547,108.536131,2,50.0,DC_FAST_(50-149kW),True,Lagging
270801,Rest Area KM 208B Palikanci,Cirebon,ID,Jawa Barat,-6.778741,108.567086,1,50.0,DC_FAST_(50-149kW),True,Lagging
270800,Rest Area 49A Trans Sumatra,Lampung,ID,Lampung,-5.517683,105.520561,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270799,Rest Area KM 20B Trans Sumatra,Lampung,ID,Lampung,-5.725518,105.668331,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270798,SPKLU ULP Limbangan,Garut,ID,Jawa Barat,-7.034533,107.98531,2,60.0,DC_FAST_(50-149kW),True,Lagging
270797,Rest Area KM 130A Cipali,Indramayu,ID,Jawa Barat,-6.575663,107.960019,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270796,Pelabuhan Merak,Cilegon,ID,Banten,-5.935755,106.000099,2,60.0,DC_FAST_(50-149kW),True,Lagging
270795,Rest Area KM 101B Cipali,Subang,ID,Jawa Barat,-6.509309,107.718032,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270794,SPKLU UP3 Bandung,Bandung,ID,Jawa Barat,-6.948926,107.611788,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270793,SPKLU ULP Braga Heritage,Bandung,ID,Jawa Barat,-6.92017,107.609858,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270791,SPKLU UID Jawa Barat,Bandung,ID,Jawa Barat,-6.920993,107.608436,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270790,Hyundai Cilegon,Cilegon,ID,Banten,-6.034559,106.083914,1,7.0,AC_L1_(<7.5kW),False,Lagging
270789,Hyundai Cihampelas,Bandung,ID,Jawa Barat,-6.90665,107.604649,1,7.0,AC_L1_(<7.5kW),False,Lagging
270788,SPKLU ULP Lembang,Bandung,ID,Jawa Barat,-6.818327,107.622015,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270787,SPKLU ULP Kopo,Bandung,ID,Jawa Barat,-6.933878,107.571433,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270786,SPKLU ULP Bandung Utara,Bandung,ID,Jawa Barat,-6.879072,107.597316,2,60.0,DC_FAST_(50-149kW),True,Lagging
270785,SPKLU ULP Bandung Barat,Bandung,ID,Jawa Barat,-6.908651,107.578975,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270784,Hyundai Pasteur,Bandung,ID,Jawa Barat,-6.892705,107.581978,1,7.0,AC_L1_(<7.5kW),False,Lagging
270783,SPKLU ULP Cimahi Selatan,Cimahi,ID,Jawa Barat,-6.898616,107.554145,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270782,SPKLU ULP Prima Cibabat,Cimahi,ID,Jawa Barat,-6.875762,107.544861,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270781,SPKLU UP3 Cimahi,Cimahi,ID,Jawa Barat,-6.870858,107.536438,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270780,SPKLU UP3 Banten Utara,Serang,ID,Banten,-6.11582,106.153016,1,7.0,AC_L1_(<7.5kW),False,Lagging
270779,SPKLU ULP Cililin,Bandung,ID,Jawa Barat,-6.947925,107.467046,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270778,Hyundai Serang,Serang,ID,Banten,-6.150408,106.158768,1,7.0,AC_L1_(<7.5kW),False,Lagging
270777,Kawasan Pusat Pemerintahan Provinsi Banten (KP3B),Serang,ID,Banten,-6.173695,106.156542,2,60.0,DC_FAST_(50-149kW),True,Lagging
270776,SPKLU ULP Padalarang,Bandung,ID,Jawa Barat,-6.838797,107.487533,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270775,SPKLU ULP Cikampek,Karawang,ID,Jawa Barat,-6.41192,107.46432,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270773,SPKLU UP3 Purwakarta,Purwakarta,ID,Jawa Barat,-6.554622,107.445731,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270772,Rest Area 88A Cipularang,Purwakarta,ID,Jawa Barat,-6.602105,107.427436,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270771,Rest Area 88B Cipularang,Purwakarta,ID,Jawa Barat,-6.603489,107.424007,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270770,SPKLU ULP Rajamandala,Bandung,ID,Jawa Barat,-6.833166,107.346814,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270769,Rest Area 62B Cikampek,Karawang,ID,Jawa Barat,-6.389034,107.394731,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270768,SPKLU ULP Cikande,Serang,ID,Banten,-6.17503,106.337456,1,200.0,DC_ULTRA_(>=150kW),True,Lagging
270766,Rest Area KM 57A Cikampek,Karawang,ID,Jawa Barat,-6.368106,107.360366,2,200.0,DC_ULTRA_(>=150kW),True,Lagging
270764,SPKLU UP3 Karawang,Karawang,ID,Jawa Barat,-6.305672,107.292169,1,22.0,AC_HIGH_(22-49kW),False,Lagging
270763,SPKLU ULP Karawang Kota,Karawang,ID,Jawa Barat,-6.307703,107.292722,1,22.0,AC_HIGH_(22-49kW),False,Lagging
